Transaction_ID,Customer_ID,Brand,Age_Group,Gender,City_Tier,City,Sales_Channel,Season,Product_Category,Unit_Price_INR,Quantity,Subtotal_INR,Discount_Pct,Final_Amount_INR,Rating,Review_Count,Payment_Method,Purchase_Frequency,Repeat_Purchase
TXN56932270,CUST949982,Zudio,45-54,Male,Tier 1,Delhi,Offline,Summer,Trousers,1340,1,1340,25,1005,4.6,4,UPI,Regular,1
TXN08587824,CUST759405,Zudio,25-34,Female,Tier 2,Jaipur,Online,Festive,Kids Wear,830,1,830,30,581,4.0,17,UPI,One-time,0
TXN74291805,CUST744925,Zudio,18-24,Female,Tier 2,Coimbatore,Online,Winter,Kids Wear,760,1,760,5,722,3.8,22,UPI,One-time,0
TXN44267059,CUST239530,Zudio,18-24,Male,Tier 2,Nagpur,Online,Festive,T-Shirts,630,2,1260,25,945,3.5,24,UPI,Occasional,1
TXN52700728,CUST512002,Zudio,35-44,Male,Tier 1,Mumbai,Online,Summer,T-Shirts,730,3,2190,5,2080,4.5,24,Wallet,Regular,1
TXN77015983,CUST550429,Westside,35-44,Female,Tier 1,Hyderabad,Offline,Festive,Ethnic Wear,2280,1,2280,25,1710,5.0,9,UPI,One-time,0
TXN85347544,CUST875887,Zudio,18-24,Female,Tier 1,Kolkata,Offline,Festive,Dresses,1450,1,1450,20,1160,3.4,3,Cash,One-time,0
TXN24109533,CUST533985,Zudio,25-34,Male,Tier 2,Surat,Online,Festive,Dresses,1510,2,3020,20,2416,4.7,8,Wallet,Frequent,1
TXN39424208,CUST706155,Westside,25-34,Male,Tier 1,Mumbai,Online,Festive,Trousers,1640,1,1640,20,1312,4.4,10,Card,One-time,0
TXN36619158,CUST908260,Zudio,18-24,Male,Tier 2,Indore,Online,Summer,Ethnic Wear,1570,1,1570,15,1334,3.4,18,UPI,One-time,0
TXN82928227,CUST356603,Westside,25-34,Female,Tier 1,Chennai,Online,Summer,T-Shirts,910,2,1820,20,1456,3.4,17,UPI,Occasional,0
TXN34604369,CUST293176,Zudio,25-34,Male,Tier 1,Ahmedabad,Offline,Festive,Footwear,1130,1,1130,10,1017,3.6,6,UPI,One-time,0
TXN86127171,CUST966948,Zudio,25-34,Male,Tier 1,Kolkata,Online,Monsoon,T-Shirts,650,2,1300,0,1300,4.4,21,Card,Regular,1
TXN89187442,CUST023562,Zudio,25-34,Female,Tier 1,Kolkata,Offline,Summer,Footwear,1220,1,1220,15,1037,4.0,6,UPI,One-time,0
TXN46117211,CUST419838,Westside,35-44,Female,Tier 2,Jaipur,Offline,Festive,Jeans,1880,1,1880,25,1410,4.9,11,Cash,Regular,1
TXN69094042,CUST723735,Westside,18-24,Female,Tier 1,Bengaluru,Offline,Festive,Accessories,770,1,770,15,654,3.9,7,Card,One-time,0
TXN09847206,CUST352859,Zudio,35-44,Male,Tier 1,Pune,Offline,Winter,Accessories,520,2,1040,30,728,3.6,6,Cash,Occasional,1
TXN40204472,CUST646895,Westside,35-44,Male,Tier 3,Ranchi,Online,Monsoon,Footwear,1450,1,1450,40,870,4.8,22,Card,Occasional,0
TXN05312492,CUST285129,Zudio,25-34,Female,Tier 3,Ranchi,Online,Festive,Footwear,1040,1,1040,20,832,4.6,21,NetBanking,Occasional,1
TXN87456570,CUST602884,Westside,18-24,Male,Tier 2,Jaipur,Online,Festive,Shirts,1160,2,2320,20,1856,4.2,21,Card,Occasional,1
TXN90868782,CUST445471,Westside,35-44,Female,Tier 2,Surat,Offline,Festive,Trousers,1740,1,1740,25,1305,3.9,6,Wallet,One-time,0
TXN71056155,CUST930284,Westside,45-54,Male,Tier 2,Indore,Online,Festive,Accessories,700,1,700,20,560,4.4,17,Wallet,One-time,0
TXN14537138,CUST545788,Zudio,35-44,Male,Tier 2,Surat,Online,Winter,Shirts,850,1,850,5,808,4.2,15,Wallet,One-time,0
TXN08439619,CUST243100,Zudio,25-34,Female,Tier 2,Patna,Offline,Summer,Shirts,990,2,1980,15,1683,4.3,11,UPI,One-time,0
TXN29236391,CUST273506,Westside,18-24,Male,Tier 2,Surat,Online,Monsoon,Shirts,1170,1,1170,0,1170,3.8,14,Card,Regular,1
TXN41456129,CUST253866,Westside,45-54,Male,Tier 2,Coimbatore,Online,Festive,Dresses,2100,1,2100,15,1785,3.6,18,UPI,Occasional,0
TXN30870163,CUST593826,Zudio,25-34,Male,Tier 2,Nagpur,Offline,Winter,T-Shirts,550,2,1100,15,935,3.4,4,UPI,One-time,0
TXN57466688,CUST661890,Zudio,25-34,Other,Tier 2,Bhopal,Offline,Festive,Trousers,1140,1,1140,10,1026,4.2,9,UPI,Occasional,0
TXN58802913,CUST295709,Zudio,18-24,Female,Tier 3,Amritsar,Online,Monsoon,Jeans,1140,1,1140,20,912,4.4,25,Wallet,Regular,1
TXN67172230,CUST427586,Zudio,55+,Female,Tier 1,Pune,Offline,Winter,Jeans,1330,1,1330,20,1064,4.8,7,Cash,One-time,0
TXN82734469,CUST254672,Zudio,35-44,Female,Tier 2,Bhopal,Offline,Summer,Footwear,1210,3,3630,20,2904,4.0,8,Wallet,One-time,0
TXN06572216,CUST504087,Zudio,35-44,Male,Tier 2,Vadodara,Offline,Festive,Shirts,930,1,930,15,790,4.8,9,UPI,One-time,0
TXN44235748,CUST566059,Zudio,18-24,Female,Tier 1,Pune,Offline,Festive,Footwear,1210,2,2420,15,2057,4.3,3,UPI,Occasional,0
TXN70392734,CUST111993,Zudio,25-34,Female,Tier 1,Hyderabad,Offline,Summer,Trousers,1180,2,2360,15,2006,4.0,5,Cash,Occasional,0
TXN98187654,CUST615175,Zudio,18-24,Female,Tier 1,Mumbai,Offline,Festive,Kids Wear,740,1,740,15,629,4.5,9,Cash,One-time,0
TXN73788956,CUST761988,Westside,35-44,Female,Tier 2,Jaipur,Online,Summer,Ethnic Wear,2230,1,2230,0,2230,4.4,14,Wallet,Regular,1
TXN82193850,CUST629492,Zudio,35-44,Female,Tier 1,Hyderabad,Offline,Winter,T-Shirts,680,1,680,10,612,4.3,8,Wallet,One-time,0
TXN26686390,CUST394048,Zudio,55+,Female,Tier 2,Jaipur,Online,Festive,Dresses,1780,2,3560,15,3026,4.5,13,Wallet,Frequent,1
TXN53898068,CUST618434,Westside,25-34,Male,Tier 2,Jaipur,Offline,Winter,Jeans,1810,1,1810,20,1448,3.8,6,UPI,Occasional,0
TXN60674513,CUST704284,Zudio,18-24,Female,Tier 2,Lucknow,Offline,Festive,T-Shirts,690,2,1380,20,1104,4.2,2,UPI,One-time,0
TXN93033711,CUST026863,Westside,55+,Male,Tier 1,Chennai,Online,Festive,T-Shirts,830,2,1660,25,1245,4.7,21,UPI,Occasional,1
TXN11977906,CUST969997,Westside,25-34,Male,Tier 3,Nashik,Online,Monsoon,Footwear,1640,2,3280,30,2296,4.4,12,UPI,Occasional,1
TXN30954466,CUST562714,Zudio,25-34,Male,Tier 1,Pune,Offline,Summer,T-Shirts,520,1,520,5,494,4.8,10,Cash,One-time,0
TXN33894886,CUST213789,Zudio,18-24,Female,Tier 1,Delhi,Offline,Festive,Trousers,1330,1,1330,20,1064,4.0,7,UPI,One-time,0
TXN88992485,CUST362720,Zudio,35-44,Male,Tier 2,Indore,Online,Summer,Ethnic Wear,1590,1,1590,45,875,4.0,12,Card,One-time,0
TXN27334397,CUST584525,Zudio,45-54,Female,Tier 2,Surat,Offline,Winter,Shirts,840,1,840,5,798,3.3,9,Cash,Regular,1
TXN51183901,CUST703883,Zudio,18-24,Female,Tier 2,Surat,Offline,Winter,Ethnic Wear,1490,1,1490,20,1192,4.2,6,Cash,Occasional,1
TXN16753681,CUST691492,Zudio,18-24,Female,Tier 2,Surat,Offline,Summer,Jeans,1410,1,1410,15,1198,5.0,5,Card,Regular,1
TXN82152894,CUST689795,Zudio,18-24,Male,Tier 1,Kolkata,Offline,Festive,T-Shirts,590,1,590,20,472,3.9,5,UPI,One-time,0
TXN76201930,CUST866758,Westside,18-24,Male,Tier 1,Ahmedabad,Offline,Festive,Ethnic Wear,2370,3,7110,20,5688,3.8,8,Wallet,Regular,1
TXN34227603,CUST299313,Zudio,45-54,Male,Tier 1,Delhi,Online,Festive,Jeans,1470,1,1470,25,1102,3.7,15,UPI,One-time,0
TXN04081469,CUST932619,Zudio,25-34,Male,Tier 1,Pune,Offline,Winter,Accessories,510,3,1530,10,1377,4.3,12,UPI,One-time,0
TXN97442329,CUST130519,Zudio,25-34,Male,Tier 1,Kolkata,Online,Monsoon,Jeans,1370,2,2740,15,2329,4.0,26,UPI,Occasional,1
TXN33656703,CUST182968,Zudio,18-24,Female,Tier 1,Hyderabad,Offline,Summer,Footwear,1050,1,1050,25,788,3.0,8,UPI,Regular,1
TXN10021487,CUST744674,Zudio,35-44,Male,Tier 2,Bhopal,Online,Summer,T-Shirts,640,2,1280,30,896,5.0,25,UPI,One-time,0
TXN86155543,CUST203523,Zudio,55+,Male,Tier 1,Chennai,Offline,Summer,Jeans,1170,2,2340,35,1521,4.8,9,UPI,Occasional,0
TXN30149451,CUST071809,Westside,35-44,Male,Tier 2,Coimbatore,Offline,Festive,Ethnic Wear,2260,1,2260,30,1582,4.0,4,UPI,One-time,0
TXN94711604,CUST398693,Westside,18-24,Male,Tier 3,Gwalior,Online,Festive,Ethnic Wear,1870,1,1870,40,1122,4.0,20,UPI,Occasional,1
TXN49692375,CUST897234,Westside,35-44,Female,Tier 1,Ahmedabad,Online,Festive,Shirts,1250,1,1250,25,938,3.9,16,UPI,Regular,1
TXN40405502,CUST742730,Zudio,25-34,Female,Tier 2,Surat,Online,Monsoon,Ethnic Wear,1670,3,5010,35,3256,4.0,14,UPI,One-time,0
TXN00866250,CUST748119,Zudio,25-34,Male,Tier 1,Bengaluru,Offline,Monsoon,Jeans,1330,1,1330,10,1197,4.1,6,UPI,Regular,1
TXN86982396,CUST348725,Zudio,55+,Male,Tier 2,Bhopal,Offline,Summer,Trousers,1190,2,2380,5,2261,4.7,10,UPI,Regular,1
TXN86700213,CUST000002,Zudio,18-24,Female,Tier 1,Kolkata,Online,Summer,Footwear,1100,1,1100,20,880,5.0,14,UPI,Occasional,1
TXN54785473,CUST012293,Zudio,18-24,Female,Tier 1,Ahmedabad,Offline,Festive,T-Shirts,640,1,640,15,544,4.2,8,Card,One-time,0
TXN48518670,CUST501282,Westside,25-34,Male,Tier 1,Chennai,Offline,Winter,T-Shirts,920,1,920,0,920,4.4,3,Card,One-time,0
TXN14067877,CUST921987,Westside,18-24,Female,Tier 2,Surat,Online,Monsoon,Jeans,1650,2,3300,20,2640,4.5,14,UPI,Regular,1
TXN11107980,CUST959596,Zudio,55+,Male,Tier 1,Delhi,Online,Summer,T-Shirts,630,2,1260,25,945,3.9,18,UPI,One-time,0
TXN17515038,CUST586127,Zudio,35-44,Female,Tier 1,Kolkata,Offline,Summer,Jeans,1360,1,1360,0,1360,3.1,4,Wallet,Occasional,0
TXN43569820,CUST377550,Zudio,18-24,Male,Tier 1,Ahmedabad,Offline,Summer,Accessories,570,1,570,10,513,4.0,5,Card,Occasional,0
TXN55793207,CUST321299,Westside,25-34,Female,Tier 2,Patna,Online,Monsoon,T-Shirts,760,1,760,20,608,3.1,15,UPI,One-time,0
TXN39738998,CUST448441,Zudio,25-34,Male,Tier 2,Nagpur,Offline,Festive,Ethnic Wear,1600,3,4800,15,4080,3.7,5,Cash,Occasional,0
TXN58477050,CUST362193,Zudio,35-44,Male,Tier 3,Amritsar,Online,Festive,Shirts,930,1,930,15,790,4.7,10,UPI,Occasional,1
TXN89990835,CUST374883,Zudio,25-34,Male,Tier 3,Mysuru,Offline,Festive,Footwear,1000,1,1000,10,900,3.7,4,UPI,One-time,0
TXN91782823,CUST537735,Zudio,18-24,Female,Tier 1,Bengaluru,Offline,Festive,T-Shirts,590,1,590,10,531,4.5,6,UPI,One-time,0
TXN10326547,CUST089919,Zudio,18-24,Other,Tier 1,Delhi,Offline,Festive,T-Shirts,730,1,730,15,620,4.2,6,UPI,One-time,0
TXN50282389,CUST143476,Westside,25-34,Female,Tier 2,Nagpur,Online,Festive,Jeans,1970,1,1970,10,1773,4.6,19,Wallet,Occasional,1
TXN74084732,CUST645153,Zudio,25-34,Male,Tier 1,Mumbai,Online,Monsoon,Kids Wear,770,1,770,25,578,3.7,11,UPI,One-time,0
TXN24831696,CUST924919,Zudio,45-54,Female,Tier 1,Delhi,Offline,Winter,Shirts,960,1,960,20,768,3.8,6,UPI,One-time,0
TXN32744397,CUST422459,Zudio,18-24,Female,Tier 2,Lucknow,Online,Festive,Footwear,1420,1,1420,45,781,3.9,14,UPI,Occasional,0
TXN76377427,CUST791510,Zudio,25-34,Male,Tier 1,Delhi,Offline,Winter,Accessories,660,1,660,30,462,3.8,4,Wallet,Occasional,0
TXN58334173,CUST185927,Zudio,25-34,Male,Tier 1,Ahmedabad,Offline,Summer,Kids Wear,900,1,900,0,900,3.9,6,Card,One-time,0
TXN24407253,CUST155981,Westside,35-44,Female,Tier 2,Bhopal,Offline,Festive,Jeans,1770,1,1770,30,1239,3.6,5,UPI,Occasional,0
TXN71642581,CUST943359,Zudio,35-44,Male,Tier 2,Surat,Online,Summer,Shirts,890,1,890,20,712,3.4,15,UPI,One-time,0
TXN73924821,CUST417325,Zudio,35-44,Male,Tier 1,Hyderabad,Offline,Winter,Ethnic Wear,1520,1,1520,0,1520,4.7,5,Cash,Occasional,1
TXN19241313,CUST204004,Zudio,45-54,Male,Tier 1,Mumbai,Offline,Winter,Trousers,1240,1,1240,5,1178,5.0,5,Card,Regular,1
TXN44973067,CUST628568,Westside,35-44,Female,Tier 1,Pune,Offline,Monsoon,Accessories,590,1,590,15,502,4.1,12,Card,One-time,0
TXN83532725,CUST163710,Westside,35-44,Female,Tier 1,Bengaluru,Online,Festive,T-Shirts,900,1,900,20,720,4.4,9,Card,Occasional,0
TXN71146872,CUST011558,Westside,25-34,Male,Tier 3,Gwalior,Offline,Summer,Trousers,1750,2,3500,20,2800,3.9,9,Cash,Frequent,1
TXN52797431,CUST678001,Westside,18-24,Male,Tier 1,Chennai,Offline,Festive,Dresses,2070,1,2070,20,1656,5.0,4,Cash,Occasional,1
TXN00048774,CUST349837,Zudio,55+,Male,Tier 1,Delhi,Offline,Festive,T-Shirts,660,2,1320,15,1122,5.0,12,UPI,Regular,1
TXN78741878,CUST774873,Westside,45-54,Female,Tier 1,Delhi,Offline,Winter,Dresses,1950,1,1950,10,1755,3.7,6,Card,One-time,0
TXN93178896,CUST490861,Westside,25-34,Female,Tier 2,Jaipur,Online,Summer,T-Shirts,850,1,850,5,808,4.2,16,Card,Occasional,1
TXN16768187,CUST904574,Zudio,25-34,Male,Tier 1,Chennai,Offline,Festive,T-Shirts,670,1,670,10,603,4.0,9,Cash,One-time,0
TXN34428733,CUST766601,Westside,25-34,Female,Tier 2,Surat,Online,Festive,T-Shirts,870,1,870,35,566,4.4,17,UPI,Regular,1
TXN08649875,CUST017430,Zudio,45-54,Male,Tier 1,Pune,Online,Monsoon,Jeans,1360,2,2720,10,2448,4.0,12,Wallet,Regular,1
TXN49361993,CUST365458,Zudio,18-24,Male,Tier 2,Surat,Offline,Winter,Kids Wear,840,1,840,5,798,3.9,5,UPI,Occasional,0
TXN10161441,CUST706863,Zudio,25-34,Female,Tier 2,Surat,Offline,Summer,Accessories,530,1,530,10,477,3.7,11,UPI,Occasional,1
TXN23823419,CUST928058,Zudio,25-34,Male,Tier 2,Coimbatore,Offline,Festive,Footwear,1290,1,1290,30,903,4.8,10,Card,One-time,0
TXN79267272,CUST664183,Zudio,55+,Male,Tier 1,Bengaluru,Online,Festive,Ethnic Wear,1580,1,1580,40,948,3.6,22,Wallet,Regular,1
TXN52274938,CUST764844,Zudio,35-44,Male,Tier 1,Kolkata,Offline,Monsoon,Shirts,770,1,770,10,693,3.1,12,Cash,Frequent,1
TXN55942481,CUST940948,Westside,18-24,Female,Tier 1,Pune,Offline,Summer,Jeans,1710,2,3420,0,3420,4.4,4,UPI,One-time,0
TXN23959186,CUST878606,Zudio,25-34,Female,Tier 2,Jaipur,Offline,Monsoon,Ethnic Wear,1600,1,1600,15,1360,4.8,8,UPI,One-time,0
TXN10711449,CUST280458,Zudio,25-34,Female,Tier 2,Coimbatore,Offline,Winter,Jeans,1350,1,1350,30,945,4.4,16,UPI,Occasional,0
TXN89118138,CUST354484,Zudio,25-34,Female,Tier 1,Mumbai,Offline,Festive,Accessories,490,1,490,40,294,4.5,6,Cash,One-time,0
TXN00223794,CUST482789,Zudio,18-24,Male,Tier 2,Indore,Offline,Summer,Dresses,1580,2,3160,25,2370,4.9,4,UPI,Occasional,1
TXN29983251,CUST276689,Zudio,55+,Female,Tier 1,Delhi,Offline,Monsoon,Dresses,1270,1,1270,20,1016,5.0,9,Wallet,Occasional,1
TXN04747903,CUST638155,Westside,25-34,Female,Tier 3,Agra,Online,Festive,T-Shirts,890,2,1780,15,1513,4.4,17,UPI,Occasional,1
TXN52104931,CUST351285,Zudio,25-34,Female,Tier 1,Mumbai,Offline,Summer,Jeans,1180,1,1180,25,885,4.0,3,Wallet,Frequent,1
TXN04051101,CUST200659,Westside,25-34,Other,Tier 1,Ahmedabad,Online,Monsoon,Footwear,1540,2,3080,5,2926,4.4,18,Wallet,One-time,0
TXN05765989,CUST617683,Zudio,35-44,Female,Tier 3,Jodhpur,Offline,Festive,Accessories,420,3,1260,25,945,4.0,16,Card,One-time,0
TXN18590834,CUST097092,Westside,35-44,Female,Tier 2,Patna,Offline,Winter,Ethnic Wear,2250,1,2250,20,1800,3.6,7,Card,Frequent,1
TXN06290378,CUST576754,Zudio,18-24,Male,Tier 2,Surat,Online,Summer,Dresses,1490,1,1490,15,1266,4.2,25,Card,Regular,1
TXN37620534,CUST960211,Zudio,25-34,Female,Tier 2,Bhopal,Offline,Winter,Dresses,1710,2,3420,0,3420,4.5,9,UPI,Occasional,1
TXN79787117,CUST210998,Westside,55+,Male,Tier 2,Vadodara,Offline,Summer,Jeans,1820,1,1820,15,1547,5.0,8,Wallet,Regular,1
TXN02674081,CUST411499,Zudio,35-44,Female,Tier 1,Kolkata,Offline,Festive,Accessories,540,1,540,25,405,4.0,2,UPI,Occasional,0
TXN06318993,CUST630307,Zudio,18-24,Male,Tier 2,Lucknow,Offline,Festive,Accessories,530,1,530,40,318,4.2,6,Cash,Regular,1
TXN28090362,CUST608950,Zudio,25-34,Male,Tier 2,Coimbatore,Online,Summer,Accessories,470,1,470,20,376,3.6,19,UPI,One-time,0
TXN93581315,CUST945395,Westside,25-34,Male,Tier 1,Pune,Online,Festive,Ethnic Wear,2470,1,2470,30,1729,3.2,20,UPI,One-time,0
TXN87785775,CUST299952,Westside,55+,Female,Tier 2,Jaipur,Offline,Winter,Trousers,1800,3,5400,5,5130,4.5,7,UPI,Frequent,1
TXN68485484,CUST905433,Zudio,35-44,Male,Tier 3,Agra,Offline,Festive,Shirts,870,1,870,50,435,4.4,2,UPI,Regular,1
TXN04300657,CUST370909,Zudio,35-44,Male,Tier 1,Ahmedabad,Offline,Monsoon,Dresses,1720,3,5160,15,4386,3.8,4,Cash,Occasional,1
TXN47261168,CUST548399,Zudio,18-24,Female,Tier 2,Patna,Offline,Monsoon,Trousers,1440,1,1440,30,1008,3.1,3,Card,Occasional,1
TXN14245957,CUST691913,Zudio,45-54,Female,Tier 2,Bhopal,Offline,Winter,Kids Wear,720,2,1440,5,1368,5.0,5,UPI,Occasional,0
TXN77119089,CUST677052,Westside,25-34,Male,Tier 2,Bhopal,Offline,Winter,Accessories,600,3,1800,25,1350,4.7,9,UPI,One-time,0
TXN88617497,CUST583568,Zudio,25-34,Female,Tier 3,Ranchi,Offline,Summer,Kids Wear,770,1,770,0,770,4.0,5,Card,Occasional,1
TXN02052216,CUST594921,Westside,25-34,Male,Tier 2,Vadodara,Offline,Summer,Footwear,1840,1,1840,30,1288,4.5,8,UPI,Occasional,0
TXN82178678,CUST302016,Zudio,25-34,Male,Tier 1,Ahmedabad,Offline,Winter,T-Shirts,700,2,1400,10,1260,4.6,10,Card,Occasional,0
TXN45820207,CUST456891,Westside,25-34,Female,Tier 2,Patna,Online,Festive,Trousers,1720,1,1720,10,1548,5.0,16,UPI,Regular,1
TXN40844126,CUST776812,Westside,18-24,Female,Tier 1,Bengaluru,Offline,Monsoon,Kids Wear,1090,3,3270,25,2452,4.6,5,UPI,Frequent,1
TXN85640807,CUST502485,Zudio,18-24,Male,Tier 2,Patna,Offline,Festive,Jeans,1430,1,1430,40,858,3.8,3,Card,One-time,0
TXN02044769,CUST726340,Zudio,18-24,Female,Tier 3,Ranchi,Offline,Summer,Accessories,610,1,610,20,488,4.1,6,Wallet,Regular,1
TXN86009870,CUST115201,Westside,25-34,Male,Tier 3,Ranchi,Offline,Monsoon,Ethnic Wear,1990,1,1990,10,1791,4.0,6,Card,One-time,0
TXN69297368,CUST275772,Westside,45-54,Male,Tier 3,Gwalior,Online,Festive,Trousers,1700,2,3400,10,3060,4.5,15,UPI,Occasional,1
TXN58391722,CUST623105,Westside,25-34,Male,Tier 2,Lucknow,Offline,Winter,Ethnic Wear,1980,1,1980,5,1881,4.1,4,UPI,One-time,0
TXN63624242,CUST653322,Zudio,18-24,Male,Tier 1,Chennai,Offline,Winter,Trousers,1270,3,3810,15,3238,4.0,3,Card,Regular,1
TXN62529879,CUST469976,Westside,35-44,Female,Tier 3,Mysuru,Offline,Winter,Shirts,1280,1,1280,0,1280,4.8,6,UPI,One-time,0
TXN92811587,CUST773789,Westside,55+,Male,Tier 1,Bengaluru,Offline,Winter,Shirts,1070,1,1070,20,856,3.7,4,Wallet,Frequent,1
TXN14352219,CUST362243,Zudio,18-24,Female,Tier 1,Hyderabad,Online,Festive,Footwear,1240,1,1240,20,992,4.7,15,Card,Occasional,0
TXN11750219,CUST247399,Westside,25-34,Male,Tier 2,Indore,Online,Festive,Kids Wear,1060,2,2120,40,1272,4.0,20,Card,Regular,1
TXN96754050,CUST144297,Zudio,25-34,Male,Tier 3,Mysuru,Offline,Summer,Shirts,860,2,1720,5,1634,4.9,9,Cash,Regular,1
TXN46487632,CUST202367,Westside,25-34,Female,Tier 2,Surat,Offline,Festive,T-Shirts,830,1,830,15,706,4.5,9,Cash,One-time,0
TXN49732733,CUST354046,Zudio,25-34,Female,Tier 1,Bengaluru,Offline,Festive,Jeans,1340,1,1340,25,1005,4.4,2,UPI,One-time,0
TXN15612113,CUST702191,Westside,35-44,Male,Tier 2,Nagpur,Online,Winter,Dresses,2170,3,6510,40,3906,2.4,23,Wallet,One-time,0
TXN04576519,CUST718454,Zudio,25-34,Male,Tier 1,Bengaluru,Online,Festive,Jeans,1390,1,1390,25,1042,4.1,18,Card,Occasional,0
TXN87287863,CUST120877,Westside,25-34,Female,Tier 1,Kolkata,Offline,Festive,T-Shirts,890,1,890,15,756,4.5,3,Card,Regular,1
TXN37835596,CUST326135,Zudio,55+,Female,Tier 1,Bengaluru,Online,Winter,Shirts,900,1,900,5,855,4.5,19,Wallet,Occasional,0
TXN23617014,CUST302063,Zudio,18-24,Female,Tier 1,Chennai,Offline,Winter,Dresses,1530,1,1530,15,1300,4.0,6,Card,Occasional,1
TXN01141012,CUST402359,Zudio,35-44,Female,Tier 2,Vadodara,Offline,Winter,Footwear,1160,1,1160,10,1044,4.7,7,UPI,Occasional,0
TXN42084109,CUST199024,Zudio,18-24,Female,Tier 1,Hyderabad,Online,Monsoon,Accessories,610,1,610,10,549,3.9,16,Wallet,Occasional,0
TXN33461994,CUST771734,Zudio,25-34,Female,Tier 3,Raipur,Offline,Festive,Dresses,1580,2,3160,25,2370,3.6,6,UPI,Regular,1
TXN21250285,CUST614163,Westside,18-24,Male,Tier 2,Vadodara,Online,Festive,Footwear,1720,1,1720,35,1118,4.8,17,UPI,Regular,1
TXN89221099,CUST128428,Westside,45-54,Male,Tier 2,Bhopal,Offline,Summer,T-Shirts,770,1,770,5,732,4.6,9,UPI,Regular,1
TXN64142072,CUST214000,Zudio,45-54,Male,Tier 1,Mumbai,Offline,Festive,Trousers,1290,1,1290,20,1032,5.0,3,Card,Occasional,1
TXN28474115,CUST683066,Westside,18-24,Male,Tier 2,Bhopal,Offline,Winter,Footwear,1710,1,1710,25,1282,4.2,6,Card,Occasional,1
TXN55526165,CUST223981,Zudio,25-34,Male,Tier 3,Ranchi,Online,Festive,Ethnic Wear,1570,1,1570,25,1178,3.6,21,UPI,Regular,1
TXN70886252,CUST606405,Zudio,45-54,Male,Tier 1,Hyderabad,Offline,Winter,T-Shirts,590,1,590,5,560,4.7,8,UPI,Regular,1
TXN02134188,CUST322802,Zudio,25-34,Female,Tier 2,Indore,Offline,Winter,Footwear,1360,3,4080,15,3468,4.7,6,Cash,One-time,0
TXN47746068,CUST293976,Zudio,18-24,Male,Tier 1,Ahmedabad,Offline,Summer,Jeans,1310,1,1310,10,1179,4.2,7,Wallet,Frequent,1
TXN08956387,CUST929121,Zudio,25-34,Male,Tier 1,Kolkata,Online,Monsoon,T-Shirts,670,1,670,0,670,3.8,18,Wallet,Regular,1
TXN30775863,CUST154115,Zudio,45-54,Male,Tier 1,Pune,Offline,Festive,Jeans,1490,1,1490,10,1341,4.5,6,UPI,Frequent,1
TXN67579230,CUST975050,Westside,18-24,Male,Tier 1,Ahmedabad,Offline,Summer,Trousers,1710,1,1710,35,1112,3.9,5,UPI,Regular,1
TXN73167956,CUST466642,Westside,25-34,Male,Tier 2,Nagpur,Offline,Summer,Trousers,1640,1,1640,10,1476,4.5,3,Card,One-time,0
TXN16624031,CUST931280,Zudio,18-24,Female,Tier 2,Vadodara,Offline,Festive,Shirts,940,1,940,30,658,4.0,9,UPI,Frequent,1
TXN86050929,CUST255838,Zudio,18-24,Male,Tier 1,Hyderabad,Online,Festive,Jeans,1320,1,1320,20,1056,3.9,16,UPI,One-time,0
TXN15556982,CUST051434,Zudio,25-34,Male,Tier 1,Hyderabad,Online,Festive,Footwear,1310,2,2620,20,2096,4.4,20,UPI,Frequent,1
TXN13392247,CUST629398,Zudio,25-34,Female,Tier 3,Nashik,Offline,Summer,Kids Wear,800,1,800,15,680,4.3,10,Cash,One-time,0
TXN57796328,CUST693142,Zudio,18-24,Male,Tier 1,Hyderabad,Offline,Summer,Shirts,940,2,1880,10,1692,3.9,5,UPI,One-time,0
TXN69032682,CUST390622,Zudio,25-34,Male,Tier 2,Surat,Online,Summer,T-Shirts,670,1,670,40,402,4.2,10,Wallet,Occasional,0
TXN65694512,CUST094593,Zudio,18-24,Female,Tier 2,Lucknow,Offline,Festive,Shirts,900,2,1800,15,1530,4.8,3,Cash,Occasional,1
TXN69020098,CUST451491,Zudio,18-24,Male,Tier 2,Bhopal,Online,Summer,T-Shirts,660,2,1320,10,1188,3.6,18,Card,One-time,0
TXN81981190,CUST586574,Zudio,25-34,Female,Tier 2,Bhopal,Offline,Summer,Trousers,1120,1,1120,25,840,3.8,3,UPI,Occasional,1
TXN09780373,CUST543039,Westside,55+,Female,Tier 2,Bhopal,Online,Festive,Trousers,1560,3,4680,15,3978,4.6,17,Wallet,One-time,0
TXN06206814,CUST833151,Zudio,25-34,Male,Tier 2,Coimbatore,Online,Festive,Accessories,490,3,1470,30,1029,3.4,17,UPI,Regular,1
TXN44741263,CUST121629,Zudio,18-24,Female,Tier 2,Coimbatore,Online,Festive,Shirts,850,1,850,40,510,4.0,21,UPI,Frequent,1
TXN16222309,CUST005204,Westside,25-34,Female,Tier 1,Delhi,Offline,Festive,Accessories,620,1,620,50,310,4.9,8,Cash,Regular,1
TXN47154197,CUST665984,Zudio,35-44,Male,Tier 1,Pune,Online,Festive,T-Shirts,590,1,590,20,472,5.0,14,Card,One-time,0
TXN90705494,CUST165983,Zudio,18-24,Male,Tier 2,Nagpur,Offline,Winter,Kids Wear,900,2,1800,5,1710,4.3,9,Card,Frequent,1
